index,Ngram,Year_Added,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
sh2013003322,navajo men,2013,7.164091138031625e-09,7.320204911676065e-09,7.137088126514999e-09,7.3542703474657355e-09,7.778130716887662e-09,7.657515943758155e-09,7.832948446608233e-09,7.675990535654139e-09,7.294016417643981e-09,7.406627187559309e-09,7.662626982334649e-09,7.539701338464346e-09,8.679664384051274e-09,8.323987416014589e-09,8.99162515674171e-09,9.384068644170884e-09,1.0252579177503853e-08,1.0686188771171145e-08,1.1172385955866241e-08,1.0640377365906632e-08,1.0851353169202429e-08,1.1440753628197011e-08,1.2733606951602955e-08,1.3236278784332722e-08,1.323677196869512e-08,1.3368688566380216e-08,1.345855980381632e-08,1.4397373563683282e-08,1.362611793586813e-08,1.3205354273860509e-08,1.2780367767556422e-08,1.3313632064859693e-08,1.3520714819573572e-08,1.4450752217858618e-08,1.46800500570072e-08,1.4559910571841439e-08,1.440266019245692e-08,1.4573398483026206e-08,1.3697783279666339e-08,1.3861287170648303e-08,1.2892020102255636e-08,1.261053658421377e-08,1.248853222571289e-08,1.2393594901837542e-08,1.2060672465194886e-08,1.2222180319325832e-08,1.1834282852979382e-08,1.2116566247728777e-08
sh2014001993,sexual minority men,2014,1.407548730347763e-11,1.1260389842782103e-11,9.38365820231842e-12,8.043135601987217e-12,8.043135601987217e-12,8.043135601987217e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.943644072419732e-12,1.3661019240432789e-11,1.3661019240432789e-11,1.3661019240432789e-11,1.3661019240432789e-11,2.7407078095104912e-11,1.4673518600579908e-10,1.3979154193337935e-10,1.4686161810471632e-10,1.4686161810471632e-10,1.6045086687859518e-10,1.9368602951644728e-10,2.3096096761289683e-10,2.4060202590191e-10,4.0909460987432437e-10,4.3594864276059424e-10,6.44634707221346e-10,1.0323529853393879e-09,1.0597075384858166e-09,1.2543337266674686e-09,1.3117594252883995e-09,1.2916992827532211e-09,1.4059478051022175e-09,1.6587562856012245e-09,1.5076637141112466e-09,1.89496591830794e-09,5.085103060853413e-09,5.510345293153434e-09,8.61123575769475e-09,1.1758569880183327e-08,1.3892823142398956e-08,1.5753091110340796e-08,1.7856065722086458e-08,1.6617180807754207e-08,1.9701111089731604e-08
sh2015000395,maasai men,2015,4.785585764471856e-10,4.613126422525759e-10,6.185698330866499e-10,6.865754621578266e-10,7.485731201573032e-10,7.614333568423908e-10,7.954480437428429e-10,7.359780632154589e-10,9.331446775998462e-10,8.47476328201337e-10,1.153464721554658e-09,1.2360202365581584e-09,1.4331155151481312e-09,1.4702068134348728e-09,1.6692770657808102e-09,1.7320416212385226e-09,1.9597324596443144e-09,2.537002604028972e-09,2.8333602488027155e-09,2.733766542504869e-09,3.1300172176340624e-09,3.890754385338369e-09,4.175246727720707e-09,4.9879273013507335e-09,4.4996955764605875e-09,4.8681734833776e-09,5.454390875466889e-09,6.892140318776846e-09,6.665909506915162e-09,7.0306060338611235e-09,6.543690065998119e-09,6.331619213056123e-09,6.45447152867819e-09,6.85780080341861e-09,5.432747712014978e-09,5.439691237134931e-09,5.560604183456924e-09,5.399133838425639e-09,6.261853178836572e-09,6.375988197732901e-09,6.461756574260846e-09,6.833181909193797e-09,6.777703636424398e-09,6.589245419138682e-09,6.769448906191704e-09,6.495301000756607e-09,6.297676646838113e-09,5.6696010108936434e-09
sh2015000994,italian american men,2015,1.970819236973842e-10,1.687056050414526e-10,1.688890347018024e-10,1.6081039079716778e-10,1.6081039079716778e-10,1.6081039079716778e-10,9.58412550711163e-11,1.3090890821751015e-10,1.3047602135623267e-10,1.2886761152234146e-10,1.4235076262588843e-10,1.7703996255113985e-10,2.1133992621412215e-10,2.7335728224648596e-10,2.3836385841326443e-10,2.629739888150771e-10,3.5478207772403943e-10,3.8644530234562985e-10,5.029627488305013e-10,7.073189910762017e-10,7.656693315086624e-10,9.597517493044526e-10,1.0276713418736325e-09,1.0151330024592881e-09,1.066937821822148e-09,1.3238991351606698e-09,1.2722482214558693e-09,1.285995213096136e-09,1.214174481194747e-09,1.3498051823094113e-09,1.386267717681403e-09,1.5232007441071514e-09,1.4144152952041569e-09,1.429337771157486e-09,1.405313020714465e-09,1.4224194917160965e-09,1.5003858155893113e-09,1.6122188742758883e-09,1.535663810400426e-09,1.8303856525696868e-09,1.7987872064877716e-09,1.8307627675755764e-09,1.7767563928064843e-09,1.7559897900833376e-09,1.6555050425764201e-09,1.7291487778662666e-09,1.2432324392186445e-09,1.255964235391538e-09
sh2015002657,arab american men,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7774576289678928e-11,4.792670228935338e-11,4.792670228935338e-11,4.792670228935338e-11,5.472611748689817e-11,6.159914691423423e-11,7.563774755335397e-11,1.046572962221897e-10,1.4654869926704932e-10,1.932072453414424e-10,2.4076961605001834e-10,3.735578875000264e-10,4.2408347964270227e-10,4.87426377038247e-10,4.912895834200245e-10,5.173026045222707e-10,5.312303365058645e-10,6.012925861585495e-10,5.298683297683127e-10,5.262050299460951e-10,8.449126140793897e-10,9.079489848454588e-10,1.0243472389759312e-09,1.1116758753616983e-09,1.2221884268526217e-09,1.2840581356135925e-09,1.4235856739462452e-09,1.1049190114441133e-09,1.0677690180451093e-09,9.470915678695085e-10,9.257985013531668e-10,8.046114766521331e-10,7.87008060572821e-10,6.738416685747594e-10,7.068128513032512e-10
sh2015002856,male beauty contests,2015,4.022568484904343e-10,4.874064728210836e-10,4.816414749669873e-10,4.3690809155085194e-10,4.656964447006093e-10,4.748982273896005e-10,4.692817696938523e-10,5.796470907426521e-10,5.73153780884596e-10,5.990641787198152e-10,6.119060293185985e-10,5.804377905895195e-10,5.532579052629811e-10,5.350916530303237e-10,4.2480056079906095e-10,3.643082551899443e-10,4.1509872126889643e-10,3.9858257468359884e-10,5.01224341793132e-10,5.374359964996751e-10,5.882202066701377e-10,7.271528255517864e-10,7.891656301653846e-10,7.836691806397044e-10,9.693289444921506e-10,9.775629140499183e-10,1.0223004749280014e-09,1.0577048260058358e-09,9.597509240717133e-10,9.406826305006062e-10,9.916057107373089e-10,8.612848460225792e-10,8.323443016171923e-10,8.043390194960904e-10,7.746846021815048e-10,8.173136364126548e-10,8.414002480860995e-10,8.606440639523173e-10,8.715956775762201e-10,8.770953982947407e-10,9.387185949196107e-10,9.909311397231819e-10,9.787222758429947e-10,1.0028399202325187e-09,8.680806371349651e-10,9.116238585774964e-10,9.035489217934511e-10,8.449087636128172e-10
sh2015003072,indian young men,2015,1.7567536626794666e-09,1.6924446566424223e-09,1.5235746697826273e-09,1.4022113118445603e-09,1.4159501592059254e-09,1.336086410655016e-09,1.2302080232483105e-09,1.0470010894975917e-09,1.0282931554861374e-09,1.0596088788141144e-09,1.1921879257613202e-09,1.1031351154964867e-09,1.118035266054315e-09,1.083129080969065e-09,1.1136846266619165e-09,1.158216401754762e-09,1.1375934698211664e-09,1.0787096335221742e-09,9.392399174880583e-10,1.0552127876841043e-09,1.0782224215648878e-09,1.1296528058218109e-09,1.0987643533117669e-09,1.3103868030344452e-09,1.3996357029715562e-09,1.5472492394451113e-09,1.5056410319902458e-09,1.648880636691473e-09,1.6391034298695359e-09,1.627628875428e-09,1.460501622914588e-09,1.3603153430075121e-09,1.2906279720543384e-09,1.2371118831725323e-09,1.1181762648740774e-09,1.1600651386921091e-09,1.2614877242998558e-09,1.2858899500756138e-09,1.3074435324072248e-09,1.2899138414147947e-09,1.2429035424873662e-09,1.3001648661462426e-09,1.2493018732613009e-09,1.2917710086125999e-09,1.336178998298917e-09,1.3481736554678732e-09,1.4274086725107883e-09,1.5539291450816783e-09
sh2016000019,indigenous men,2016,2.60085014809619e-09,2.669173464198149e-09,2.5169895091770034e-09,2.4630572234562997e-09,2.5719063971783663e-09,2.898701811320554e-09,2.9728555886851137e-09,2.9873410550829145e-09,2.866846892815974e-09,2.9475234034269183e-09,3.0976417566909637e-09,2.945195316299078e-09,2.592777507078235e-09,2.9344332702828185e-09,3.446745982377264e-09,4.128677056486341e-09,4.987621209889032e-09,6.8068230873225795e-09,8.110384342293767e-09,9.223523493584462e-09,1.06825945460552e-08,1.2158574600502309e-08,1.4160941772375526e-08,1.6121536091214964e-08,1.71307382892156e-08,1.9362132576813566e-08,2.1314408283980487e-08,2.4135756373658675e-08,2.5942080843122898e-08,2.7970565877828898e-08,3.102221383398583e-08,3.241796229127331e-08,3.361753409030935e-08,3.587322033127679e-08,3.561329253175459e-08,3.6428128977591557e-08,3.679576065864142e-08,4.024011974032175e-08,4.5039999255996096e-08,4.8712933791875534e-08,5.603440343373725e-08,6.659483726471705e-08,7.599162901419535e-08,8.415796395183638e-08,9.00809867720612e-08,9.403473184727933e-08,1.006029665615027e-07,1.0276837040038012e-07
sh2016001714,young male prisoners,2016,5.5849755029036e-10,5.240785000415472e-10,5.310688497757916e-10,5.595162141142878e-10,5.552163550343841e-10,6.328277663796607e-10,6.098769346683599e-10,5.891387972705482e-10,5.712028429614793e-10,5.507417369376987e-10,4.759589062161166e-10,4.743729704683096e-10,4.0075319947461905e-10,3.816360650118636e-10,3.60889781848244e-10,4.0698922456378865e-10,4.004526967963226e-10,4.5931358319936267e-10,4.793493756689265e-10,4.597252439841881e-10,4.753243691503683e-10,5.041337263319726e-10,4.874249738947725e-10,5.218926431888831e-10,5.332057365081688e-10,5.272608778155481e-10,6.914957416194665e-10,8.223346249978749e-10,9.293903226380097e-10,9.637123846955348e-10,9.514923125191516e-10,9.805399637082983e-10,1.080567386560879e-09,1.006246412086988e-09,9.766714758369893e-10,1.0230219984633644e-09,1.081792979600633e-09,1.2411793542348765e-09,1.264131538039218e-09,1.2164145360625346e-09,1.324394341219369e-09,1.2551850104926464e-09,1.1306695004867758e-09,1.0896293782932824e-09,9.967331483982734e-10,9.858657917805047e-10,1.0026602728641088e-09,8.333087206380263e-10
sh2016002179,ai men,2016,5.467127167646524e-10,5.060277308288618e-10,5.136743808087374e-10,4.758315864344149e-10,4.985081791808454e-10,4.658872132325329e-10,4.273662718355466e-10,4.157620562312519e-10,4.067020396054349e-10,4.699482137763119e-10,6.589843700483781e-10,6.088777151120565e-10,6.496824402862129e-10,6.287665304091243e-10,7.104380035649616e-10,7.325240463810065e-10,6.625846994084178e-10,4.6247119675491e-10,4.932631223118569e-10,4.5739141789545387e-10,4.900782052000682e-10,4.0322732157229066e-10,4.927941422983029e-10,4.824292904643495e-10,5.003827292991505e-10,4.60394509222655e-10,5.290221237265668e-10,5.520560541443548e-10,5.519496159725864e-10,4.6258449749274945e-10,5.036417691625264e-10,5.672666349551151e-10,6.427752249111534e-10,6.163623113881426e-10,6.524575884530354e-10,7.178311248983477e-10,8.003729514467167e-10,8.156006817337603e-10,7.437095557449869e-10,7.569755269038709e-10,8.012397223874526e-10,8.023224505406189e-10,7.606159779397334e-10,8.476909303469148e-10,8.643678347480017e-10,9.685885328745516e-10,9.728524950902707e-10,9.98377178672294e-10
sh2017000123,male cheerleaders,2017,3.18498281567936e-10,3.136479589938013e-10,3.031844833060552e-10,3.664901983081923e-10,4.335262397086354e-10,4.755431192675947e-10,5.775175382559195e-10,6.964740614591656e-10,7.810456254967299e-10,8.805313893697368e-10,9.25832268984715e-10,9.049698183288031e-10,1.268084056906974e-09,1.2531778184610154e-09,1.2362336496747022e-09,1.2111912554251575e-09,1.2201688845811123e-09,1.3373312561515414e-09,1.3803967269838363e-09,1.1021458909212164e-09,1.2156485803113286e-09,1.2842716761084029e-09,1.6376091579014697e-09,1.8516659718422918e-09,1.9522044229185784e-09,2.048601647446675e-09,2.2153697675933846e-09,2.665422531498786e-09,2.8336152016076153e-09,2.8893177909740585e-09,3.0516030971991117e-09,3.3606410348005095e-09,4.385735308155241e-09,4.6165408197629265e-09,4.375527943935508e-09,4.298246211334852e-09,4.6843539325269745e-09,5.629178777872517e-09,5.4354384683628714e-09,4.6318797388858866e-09,4.553947192556926e-09,4.488780648768754e-09,4.4026086665205355e-09,3.939746967155219e-09,2.763986274975253e-09,2.658914020671939e-09,2.5465540967606335e-09,2.3252440459198276e-09
sh2018001350,black men,2018,1.8129326010488112e-06,1.7666808650632085e-06,1.7306689860073497e-06,1.700582545535932e-06,1.625128819325385e-06,1.5707603512693913e-06,1.5233095164009027e-06,1.510477172023326e-06,1.5263627394879583e-06,1.5457169013955084e-06,1.5778304259820732e-06,1.6513884809853108e-06,1.7413477501660089e-06,1.8417308894377079e-06,1.938807943467525e-06,1.99416898115665e-06,2.0748871788980282e-06,2.176007986940537e-06,2.2767601293503015e-06,2.37460981080099e-06,2.4372219513972164e-06,2.5070039204897317e-06,2.643379979891887e-06,2.756072856749491e-06,2.8363659605204287e-06,2.9144552241898836e-06,3.018811872790195e-06,3.12475835730075e-06,3.2337303611077095e-06,3.296754502882149e-06,3.405562812738353e-06,3.6008741516349393e-06,3.7292428908413034e-06,3.851041682678295e-06,3.871794798814098e-06,3.863796338491955e-06,3.9354610080814616e-06,3.9724403605316726e-06,3.944755354089564e-06,3.922971051242346e-06,3.917493627942696e-06,4.0566220195680955e-06,4.174354696376084e-06,4.30124547120012e-06,4.378847384116568e-06,4.410631900687856e-06,4.49931652230645e-06,4.562722441717182e-06
sh2018001762,pentecostal men,2018,6.520965017964286e-11,6.197594243362303e-11,6.837109235250752e-11,6.571164545039158e-11,5.008414169505038e-11,4.86984118705117e-11,5.5292559717320546e-11,1.023445747792641e-10,1.0200221768420978e-10,1.2149793572018604e-10,1.6723135872119347e-10,1.9114443510135995e-10,2.0254724435374095e-10,2.0838574764568488e-10,1.8527378639213562e-10,2.2375000760918185e-10,2.199818497004648e-10,2.099489228302165e-10,2.160666244136308e-10,3.241719675433392e-10,3.6949205252973753e-10,4.018097471810859e-10,4.658464675518939e-10,4.790337888265534e-10,4.725814580933526e-10,5.053181603312648e-10,4.318074826275315e-10,3.926471702339221e-10,4.237660039342815e-10,4.266734599562521e-10,5.055496086243355e-10,6.742046786927564e-10,7.910575156232026e-10,1.125228979932867e-09,1.50198488963709e-09,1.536980392164671e-09,1.536289298157253e-09,1.573906021385645e-09,1.6147684023248843e-09,1.549882948172408e-09,1.8370264753819754e-09,1.553225837629719e-09,1.8594827661771213e-09,1.942574652723041e-09,1.9849533683391485e-09,2.0289265499166356e-09,2.264203485813354e-09,1.6393705074002618e-09
sh2018002395,transgender men,2018,0.0,0.0,0.0,1.4215704010770276e-11,1.4215704010770276e-11,2.0811999445242383e-11,6.037688652609547e-11,6.709860296351598e-11,8.04256349018484e-11,8.04256349018484e-11,6.620993089107813e-11,6.620993089107813e-11,8.420903656920181e-11,5.086047505772509e-11,5.0123772196311986e-11,4.808167455453268e-11,6.010680346303841e-11,1.4572350072659746e-10,2.322612618106084e-10,5.046627689155235e-10,6.139519160920846e-10,7.32984117350423e-10,9.946403130686334e-10,1.3224377689144022e-09,1.594321895238242e-09,2.1827524812413822e-09,2.3178430489418607e-09,2.6981355463354515e-09,3.116101410139643e-09,4.337612429457436e-09,5.360462153028037e-09,6.0845715752528525e-09,6.687623685981097e-09,7.646870507836491e-09,9.058046885969593e-09,1.0420571883063795e-08,1.1627395579595042e-08,1.3813796439558571e-08,1.9582494212994073e-08,2.7966614812659415e-08,3.89780335339445e-08,5.175817264363447e-08,6.391829037880445e-08,7.824190713973905e-08,9.028989549868844e-08,9.734618539268083e-08,1.0328842499074398e-07,1.0740571345507766e-07
sh2019101382,male fans,2019,1.6432586194548016e-09,1.6186617796121184e-09,1.6666498158420435e-09,1.7199789192107978e-09,1.560163851285371e-09,1.5716665270813582e-09,1.7345367761148876e-09,1.8101197187972824e-09,1.899459396318256e-09,1.9451006232272324e-09,1.9575160158499407e-09,2.0352024802542233e-09,2.15436916768476e-09,2.3183962596928787e-09,2.6585255688351045e-09,2.8485409323978204e-09,3.0656479294605928e-09,3.4467441510049088e-09,3.952985261544497e-09,4.5315762342964685e-09,5.437981588343346e-09,6.146973551200497e-09,6.881704212432664e-09,7.798555227184994e-09,8.737523768497553e-09,9.405725454940197e-09,1.003311884713904e-08,1.064993496417104e-08,1.1078515723346647e-08,1.1609456205402546e-08,1.195081523077441e-08,1.1967001869609258e-08,1.279379870695279e-08,1.29430320746796e-08,1.340827857423954e-08,1.3635353932756054e-08,1.5226069634773273e-08,1.613448193650359e-08,1.892694529526514e-08,2.0796949135533568e-08,2.2275422730077306e-08,2.344608819395054e-08,2.621348371601678e-08,2.5673107775593873e-08,2.565958645264369e-08,2.476487342625844e-08,2.3873200093171843e-08,2.4258431974982786e-08
sh2020001107,male murderers,2020,9.68798314140984e-10,9.810113180130919e-10,8.844073263088632e-10,8.433576505801581e-10,8.171332757259516e-10,8.227043525599331e-10,9.358488106482798e-10,7.824865096150991e-10,7.553064637027303e-10,8.468217327758536e-10,8.870255318950613e-10,9.052067017583416e-10,1.065408872236162e-09,9.922887759488447e-10,1.2489990529924403e-09,1.292687315325645e-09,1.3181953579283992e-09,1.4250855000032455e-09,1.4803609568339989e-09,1.4176603531963164e-09,1.7808229662733382e-09,1.7011499570118715e-09,1.7861981110470613e-09,2.2914789024608417e-09,2.2711674951428738e-09,2.286845644397914e-09,2.245648381534896e-09,1.894522547769244e-09,1.9253607735914002e-09,1.969344621900935e-09,1.546807451965496e-09,1.610435263318547e-09,1.602986541123944e-09,1.6648956380205249e-09,1.778934396615536e-09,1.8135800336692235e-09,1.7715503285561531e-09,1.9797806895855655e-09,2.0660565024683515e-09,2.323053094134751e-09,2.4849507729296505e-09,2.582844651448963e-09,2.9326630295827587e-09,2.9139147924929697e-09,2.7180721076658365e-09,2.748773675111578e-09,2.6070222564067436e-09,2.618517709954138e-09
sh85001865,african american men,2000,1.7224725222531045e-09,1.6760598020582053e-09,1.5853900420479776e-09,1.7199938700489844e-09,1.5598097803461363e-09,1.54521431959344e-09,1.1374410813026957e-09,1.5986080718106384e-09,1.706166127526546e-09,1.7784919945481752e-09,2.0966286643339262e-09,3.5130380048439427e-09,6.751474691317286e-09,1.3926923712484892e-08,2.368170391582404e-08,3.647499928334321e-08,5.1019462687334246e-08,7.120084403812652e-08,9.56340805534956e-08,1.352454776469558e-07,1.6220751977763116e-07,1.9269324085762524e-07,2.2283860908308854e-07,2.483454276367068e-07,2.6938771431666726e-07,2.8799611362819486e-07,2.94004163856649e-07,3.1085989527838776e-07,3.239874235253753e-07,3.278307512994644e-07,3.395839386355348e-07,3.615729005229662e-07,3.7578990561599426e-07,3.7957020118810563e-07,3.7445004972408436e-07,3.648928439413589e-07,3.7076166736958544e-07,3.7431502805860917e-07,3.694004242895241e-07,3.6296778081063014e-07,3.715519543269882e-07,3.8050442522254744e-07,3.854329385630437e-07,3.829600245644692e-07,3.700982972998963e-07,3.6297455408817087e-07,3.622956397782151e-07,3.454672323774735e-07
sh85002155,older men,2005,6.567155683596948e-07,6.573028542317116e-07,6.659776797789582e-07,6.70760196525011e-07,6.819331275637054e-07,6.847216385830188e-07,6.906067914014666e-07,7.029519023349758e-07,7.141793672391886e-07,7.319961087766588e-07,7.496193416739659e-07,7.697519825280004e-07,7.903535838130391e-07,8.142096402999343e-07,8.266880026150988e-07,8.462728960512739e-07,8.645373434710319e-07,8.905772325924966e-07,9.184462843225432e-07,9.571962991781439e-07,9.88523211049764e-07,1.0401000447589544e-06,1.1100954204122461e-06,1.1689412421514836e-06,1.2252897914929214e-06,1.2749896482358976e-06,1.3484686427319858e-06,1.4238181929889552e-06,1.4836322437484665e-06,1.5480191831595506e-06,1.6169245147429541e-06,1.7305798611837571e-06,1.900655139469576e-06,2.1022758094723407e-06,2.2735138562834733e-06,2.4336944549564367e-06,2.6708752539395175e-06,2.880588197493931e-06,3.019460814964993e-06,3.1374761643755684e-06,3.181915612403274e-06,3.2248449710332064e-06,3.2498962366363046e-06,3.2147371477360997e-06,3.189920387134234e-06,3.1937016610056324e-06,3.150304309208069e-06,3.105478219940852e-06
sh85027035,male climacteric,2000,1.4305983809040357e-08,1.4995363568914843e-08,1.5013169555923765e-08,1.524956142810531e-08,1.629633308951923e-08,1.6719554846762145e-08,1.5881420022321813e-08,1.5487217407326807e-08,1.4123870130983945e-08,1.2812187598552706e-08,1.1448251759776927e-08,9.293975177257894e-09,8.042989463429613e-09,7.515315691688666e-09,6.739177557767746e-09,6.333774260525964e-09,6.317733643278795e-09,6.107782204603904e-09,5.802687944232522e-09,5.721990130721658e-09,5.78216531698412e-09,5.96102695280384e-09,5.909363738422689e-09,5.987882896859746e-09,6.198608263579304e-09,6.089280654113832e-09,6.110216974251705e-09,6.351078952431572e-09,7.011144673758312e-09,7.061339109667601e-09,6.641591203591725e-09,6.521429951611424e-09,6.4468499650797e-09,6.1968445380049845e-09,6.182497112475602e-09,5.969567699286899e-09,5.649232246678666e-09,5.945551453449628e-09,6.072216980722895e-09,6.268345789848885e-09,6.081047800231078e-09,5.489247515362759e-09,4.488668201514865e-09,4.514348330173342e-09,4.066393512588576e-09,3.5489075624987416e-09,3.159857343837391e-09,3.1302887053274997e-09
sh85053842,male generative organs,2000,1.3512684938002395e-09,1.4232568464056516e-09,1.619996503841407e-09,1.5891729489887168e-09,1.5271785344265048e-09,1.538791890040977e-09,1.5336604268302777e-09,1.8993078290674426e-09,1.8188124627425773e-09,1.5827537668386007e-09,1.4855095442435827e-09,1.582143379106179e-09,1.77606332369248e-09,1.8432220670407313e-09,1.5235645800526498e-09,1.5968675806269213e-09,1.656221260336123e-09,1.777241670299277e-09,1.6786212767017084e-09,1.5248241374911574e-09,1.4609900804033302e-09,1.4114834901078422e-09,1.4608340256707017e-09,1.5985192381083392e-09,1.7463723636844198e-09,1.7923766771383538e-09,1.8425902133443829e-09,1.8431253834668861e-09,1.9621663520176723e-09,1.8573084042960986e-09,1.7596210520411303e-09,1.5691563683338318e-09,1.556984247879407e-09,1.5099166143585562e-09,1.3775015840290982e-09,1.2417056034179956e-09,1.184195301341871e-09,1.1329276425727943e-09,1.1028638235789844e-09,9.968465611496858e-10,9.033828095306173e-10,8.977032534987892e-10,8.746748806393827e-10,9.007897969204315e-10,9.37838513197826e-10,9.171553834684081e-10,9.803340132730209e-10,1.0763793632448393e-09
sh85057417,grooming for men,2006,4.136454651026966e-09,3.728686243098523e-09,3.4845856067509486e-09,3.3398516219505593e-09,3.051916336217169e-09,2.908688365067207e-09,2.936214441723317e-09,2.4127965572916045e-09,2.277100853610119e-09,2.0820083415243727e-09,1.9061334574236153e-09,1.6975759855359612e-09,1.5833164293543867e-09,1.4233362018762588e-09,1.4577960217944585e-09,1.518273822141504e-09,1.5717117557830944e-09,1.7140951921734704e-09,1.8697120696924733e-09,1.950907065855529e-09,1.999727521470199e-09,2.1172575032487752e-09,2.146105708819171e-09,2.2632834138582224e-09,2.3026506713279864e-09,2.272430992386213e-09,2.219638389259839e-09,1.987428018784027e-09,1.784145912358299e-09,1.7058836902585283e-09,1.517625741346126e-09,1.2647179732055189e-09,1.0138594051602367e-09,9.459868905080183e-10,9.25847263438806e-10,9.096638050955428e-10,7.701363599423227e-10,7.256642072953465e-10,6.55752522718941e-10,5.462075172118259e-10,4.683735175497234e-10,4.256277359330049e-10,2.7309527407339193e-10,2.6925115658874404e-10,2.1727780487511087e-10,2.1135040361349353e-10,2.1353633375409408e-10,1.7207795431628536e-10
sh85064636,male impersonators,2006,4.120851871541875e-09,4.2873119235342644e-09,4.1163053301577585e-09,4.0826741719489145e-09,4.04835278494664e-09,3.757535560973611e-09,3.6715508267599306e-09,3.6418489429503246e-09,3.5806168213946078e-09,3.946962908293487e-09,4.251221163788431e-09,4.346842030172089e-09,4.974126047064503e-09,5.463804676059114e-09,6.062391854890928e-09,6.403462556830204e-09,7.11644949863818e-09,7.749955450700056e-09,8.731378726680885e-09,9.489246339592994e-09,9.5105220816738e-09,9.983964816095187e-09,1.0615983806313726e-08,1.0850189299606492e-08,1.1412127596096714e-08,1.1442605954029415e-08,1.1219405721923131e-08,1.2050176807280677e-08,1.2147616670998046e-08,1.2284147259420238e-08,1.1899523492060948e-08,1.1697577717474054e-08,1.1828030157494988e-08,1.167041336287898e-08,1.1220891673166137e-08,1.2229613404309995e-08,1.2072119031607859e-08,1.2226120961863644e-08,1.2190683457742009e-08,1.195028336753049e-08,1.3441424292056794e-08,1.4071784060408288e-08,1.3572429514599865e-08,1.406839330844337e-08,1.427803972771567e-08,1.4538192715657372e-08,1.5229222478929662e-08,1.4196161717515421e-08
sh85083521,white men,2004,3.221771393622022e-06,3.1256869388179838e-06,3.063851005890664e-06,3.005653337124849e-06,2.8582630458826226e-06,2.707016295741152e-06,2.5985939660454797e-06,2.5161827093298346e-06,2.4746425394307178e-06,2.4730161524859543e-06,2.479130019937449e-06,2.518987745308129e-06,2.6006240182070706e-06,2.7077339377464974e-06,2.8160093206109786e-06,2.901216315011137e-06,2.9759834135859823e-06,3.083691499826104e-06,3.2119413723307687e-06,3.3418753212861462e-06,3.4292282067176416e-06,3.5307801764295133e-06,3.7228078309367193e-06,3.874452924115812e-06,3.959881006556206e-06,4.074995619272286e-06,4.17738091410388e-06,4.295823365798055e-06,4.388669116708975e-06,4.461703421523161e-06,4.576150913373747e-06,4.768325042028743e-06,4.903477645177428e-06,5.08589207390424e-06,5.107994176239576e-06,5.1698301784183776e-06,5.282291221820771e-06,5.364972965679516e-06,5.357900361704816e-06,5.3439278332590475e-06,5.301637283219961e-06,5.345264156417823e-06,5.3665582977876655e-06,5.431329477401898e-06,5.68772134543552e-06,5.744520194638756e-06,5.844002082271843e-06,5.940979673807641e-06
sh85083522,men,2005,0.0004247586077862596,0.00041878658225758263,0.00041361094861825515,0.0004090428329138335,0.0003971482320037178,0.0003855428981088459,0.0003793612909106692,0.0003753433571170088,0.00037019755376481455,0.0003684734470153197,0.0003673901227100953,0.0003676883906509332,0.0003691504326032495,0.0003713783121389611,0.000370095941672816,0.00036947715130479514,0.0003689147800453139,0.0003693413581963647,0.000372216697669982,0.0003766868944861946,0.00038230736381567444,0.00039288827837690484,0.000409361786981695,0.0004227604041278999,0.00043529117991915534,0.0004508083629055796,0.00046913765706650874,0.0004859888776399416,0.0005027685485744941,0.0005195036908275464,0.0005432083909601426,0.000574985966440749,0.0006105301248213497,0.00064917117439233,0.0006765106567845188,0.0007065900539952358,0.000751503903672671,0.0007880825706267715,0.0008056854917336899,0.0008216264615797901,0.0008238669310500729,0.0008336507189623098,0.0008504778893302485,0.0008386159625927187,0.0008476245683895866,0.0008538260260779265,0.0008524283608056543,0.0008625375027504177
sh85083595,men 's clothing,2006,8.328942917301685e-11,6.663154333841348e-11,5.552628611534457e-11,4.7593959527438197e-11,2.7970813165634212e-11,1.8468849465642326e-11,1.8468849465642326e-11,1.7117287745957046e-11,1.7117287745957046e-11,2.565614982368609e-11,4.2392512119729784e-11,5.027725805129002e-11,5.027725805129002e-11,5.027725805129002e-11,3.315997030533297e-11,4.058616290270045e-11,3.9696385067955475e-11,2.296002277191178e-11,2.2814407605161893e-11,3.8602479843615913e-11,4.654639322785949e-11,6.191434517854866e-11,5.448815258118118e-11,5.43861706662049e-11,5.43861706662049e-11,5.3702385792244096e-11,3.7914313553790076e-11,3.735631050526069e-11,2.939363683007734e-11,3.671948211761819e-11,3.666422324474386e-11,5.297537805252059e-11,4.5920032161671036e-11,4.5920032161671036e-11,3.853412182595685e-11,4.435616655719597e-11,3.7030321269655126e-11,2.953847781452166e-11,2.089393093064805e-11,2.849162473410922e-11,2.849162473410922e-11,2.849162473410922e-11,1.5264301727364275e-11,1.5264301727364275e-11,1.5264301727364275e-11,8.863976104038033e-12,0.0,0.0
