Ngram,Year_Added,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
sh95001844,mentoring,1995,2.4672238918554967e-08,2.3697669504496587e-08,2.411027276901419e-08,2.3604406584094258e-08,2.701040562245817e-08,3.289970350515782e-08,3.578536994111988e-08,4.201944288152935e-08,5.3903309351780286e-08,7.431979490157835e-08,9.234484999692024e-08,1.1826163104058532e-07,1.5716880401603746e-07,2.0904481862700699e-07,2.532828036482169e-07,3.151142007299617e-07,3.857164166626689e-07,4.923230300959781e-07,6.134210614813189e-07,7.63623158336791e-07,9.429081956925656e-07,1.159163202577525e-06,1.3885274155601185e-06,1.6144398632593878e-06,1.8811285062058804e-06,2.1400092375161876e-06,2.428090807928393e-06,2.680935152885628e-06,2.8589398622836623e-06,3.116018861881731e-06,3.328003662291067e-06,3.4880973764089233e-06,3.787191479057447e-06,3.939068292068356e-06,4.172008890813388e-06,4.285975197814072e-06,4.414826489481224e-06,4.52025716533607e-06,4.590929329051462e-06,4.497072262225105e-06,4.385683209641247e-06,4.202836827094004e-06,4.206527291555806e-06,4.22594699180448e-06,4.201775575863261e-06,4.071533950768358e-06,3.983907120536487e-06,4.0358535077280695e-06,4.0850238359632645e-06,4.108456676811881e-06
sh95003309,interpersonal communication in adolescence,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.307894286271067e-11,6.307894286271067e-11,6.307894286271067e-11,6.977999527408535e-11,8.334904195399823e-11,1.3812566566708184e-10,2.7256463356170203e-10,2.691858283895446e-10,3.2370308814374683e-10,3.5412510225794694e-10,4.2167377526222284e-10,4.791657586584413e-10,4.77752488363998e-10,4.3934395803952546e-10,4.718959072708933e-10,4.864037585404293e-10,4.5598174442622915e-10,4.0340638765964544e-10,3.606096235112385e-10,3.6303534186757757e-10,2.8886588954168957e-10,2.2248077190058424e-10,1.5345566087684607e-10,1.5345566087684607e-10,1.486994515615641e-10,1.2043518563383974e-10,6.464611385886038e-11,4.278512861460066e-11,1.973785255608244e-11,2.368542306729893e-11,2.960677883412366e-11
sh95003540,racism in psychology,1995,9.316857008112578e-11,7.453485606490063e-11,6.211238005408386e-11,5.3239182903500446e-11,5.3239182903500446e-11,5.3239182903500446e-11,2.630852678566141e-11,0.0,0.0,0.0,0.0,1.5259597157297425e-11,2.267109218610587e-11,2.267109218610587e-11,2.267109218610587e-11,2.267109218610587e-11,2.267109218610587e-11,3.604602727413919e-11,6.930630077775898e-11,1.1511089898735044e-10,1.1511089898735044e-10,2.464962698242193e-10,2.5922096215578803e-10,3.1719319631180147e-10,4.013652118994848e-10,5.061364928361988e-10,6.10471379796402e-10,8.578299261406487e-10,7.784446440625307e-10,8.416453694696076e-10,9.446384478211429e-10,1.0245670512395603e-09,1.1128608263085864e-09,1.0584725942952566e-09,9.170915128499577e-10,9.346517339842946e-10,9.719509066633388e-10,9.022273345093978e-10,8.464466092325144e-10,6.629431904230693e-10,6.498461570446169e-10,5.949350615327578e-10,5.627537543105378e-10,4.762842778901647e-10,4.0062978777709116e-10,3.1694965699610323e-10,3.277114928630048e-10,2.772534077322142e-10,2.6121117213673275e-10,2.6110071049689765e-10
sh95005024,remote viewing,1995,1.7107291434143024e-08,1.9471908010992854e-08,2.0611653414141322e-08,2.3827355114763068e-08,2.8854825142350067e-08,3.524956601806485e-08,4.2345482987653024e-08,4.6281993485184196e-08,4.9662474366516236e-08,5.1995434500125485e-08,5.3461267868501865e-08,5.697362388267156e-08,5.8440502291094506e-08,5.6835320991210914e-08,5.8535329595833194e-08,6.003803900462528e-08,5.969545900156938e-08,5.693022724073681e-08,4.9335458913605083e-08,4.3665950994912055e-08,4.345792202784368e-08,4.212928619206794e-08,4.234893905691317e-08,4.4852579040735984e-08,4.932322470343238e-08,5.674547658846008e-08,6.186201348153714e-08,6.62039517398762e-08,7.014196769536804e-08,7.454599323743403e-08,7.893211815902999e-08,7.899077242945872e-08,1.0163707502008902e-07,1.0023693356146186e-07,1.050359511901855e-07,1.1453480683717589e-07,1.1630238232791206e-07,1.2171355494751996e-07,1.275286036718107e-07,1.1036885200557677e-07,1.1316852454203758e-07,1.0929418707412787e-07,1.0417566006117636e-07,1.010063828038786e-07,1.0020978955765131e-07,1.1209458172393002e-07,1.1249147384131567e-07,1.186901711624592e-07,1.252541963356335e-07,1.2905328181794795e-07
sh95006699,absent mindedness,1995,1.787730515706576e-09,1.9193165196051968e-09,1.927827240436978e-09,1.8724313290339823e-09,1.947102220527836e-09,1.8754049573220323e-09,1.8914971930009526e-09,1.941767164718008e-09,1.8252401291773965e-09,1.698365925078311e-09,1.6870867887232498e-09,1.7607742357404555e-09,1.6772283705739672e-09,1.7381253975783703e-09,1.7505371403428847e-09,1.758572288782353e-09,1.906196969615153e-09,2.0028603012200996e-09,2.141848716243265e-09,2.2383915936063925e-09,2.1581256662691774e-09,2.422510030373034e-09,2.4844334303124923e-09,2.4826306357916827e-09,2.43730598352619e-09,2.319477472688997e-09,2.278435374397647e-09,2.3228128810274094e-09,2.0867870363253503e-09,2.15052513445811e-09,2.1121660045975155e-09,2.3109780607012885e-09,2.3034297921434693e-09,2.4675007979329293e-09,2.5819250457875017e-09,2.7235630814129557e-09,2.6951519111711212e-09,2.9082133387988864e-09,2.8770107248935315e-09,2.9908326710574385e-09,3.0297359070967963e-09,3.2315533379195e-09,3.223412753482797e-09,3.3383478367589513e-09,3.2336704539258155e-09,3.2709242730030336e-09,3.2947352829624086e-09,3.270928444186934e-09,3.0299914348386192e-09,3.014810658931444e-09
sh95006723,general factor,1995,2.559276758035828e-07,2.557550410467457e-07,2.484801519808214e-07,2.4328908732151086e-07,2.347138112221822e-07,2.2733158361221933e-07,2.2155981227902397e-07,2.1477819631479653e-07,2.06306060595633e-07,2.0381163383723091e-07,2.000066416250493e-07,1.992704806743985e-07,1.9543881537486703e-07,1.895249468857052e-07,1.8436870751322875e-07,1.803266961546741e-07,1.7351896185031718e-07,1.6730098420613438e-07,1.620963555564498e-07,1.600847659294358e-07,1.609627275301776e-07,1.5882170514450576e-07,1.5486546319736547e-07,1.5194169818353948e-07,1.5185095368382734e-07,1.5190341481153123e-07,1.4712087601003889e-07,1.4312954573531785e-07,1.388918756241705e-07,1.3949772653725927e-07,1.439857126008962e-07,1.4296483266673657e-07,1.4115322707351973e-07,1.4154741922961915e-07,1.3996314616172646e-07,1.3871342236356936e-07,1.3423850779173803e-07,1.2809581878894802e-07,1.250502502068984e-07,1.2443051291119047e-07,1.3489989797617338e-07,1.360914078426395e-07,1.3613583150877406e-07,1.3672486053571684e-07,1.394646360364337e-07,1.412540318851903e-07,1.3886108339206312e-07,1.2787437430409238e-07,1.2463247286362277e-07,1.2363117421736874e-07
sh95006806,african american astrology,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.982413936196459e-11,7.982413936196459e-11,7.982413936196459e-11,7.982413936196459e-11,7.982413936196459e-11,7.982413936196459e-11,8.621127076113844e-11,1.2689170646768793e-11,1.8441695095619945e-11,7.62195688508438e-11,1.6299147597074815e-10,2.8760977577709946e-10,3.8395364516742777e-10,4.634633748208066e-10,5.65482219581716e-10,6.606606174828857e-10,6.028827437276618e-10,5.469902705382676e-10,4.65309259377124e-10,4.747869795730862e-10,4.30376908714233e-10,3.7118277895764606e-10,2.702518566076252e-10,2.702518566076252e-10,2.3937242267711515e-10,1.9643513403190737e-10,9.061354444561687e-11,4.91267542519174e-11,0.0,0.0,0.0
sh95007005,haunted hotels,1995,3.0101025699780237e-09,3.0165146935878793e-09,2.6489844577130364e-09,2.5377106596669026e-09,2.1806271223247437e-09,2.1209637786147516e-09,1.954448709520376e-09,2.0521494330238976e-09,2.1841637308307936e-09,2.8490333128397947e-09,3.342250088792361e-09,3.7977977776493255e-09,3.88673259351023e-09,3.9864550832007554e-09,3.791953827325667e-09,3.6245309462112907e-09,3.1657009335368205e-09,2.7425354517147356e-09,2.6090148682362498e-09,2.7362074317614583e-09,3.01775917697327e-09,3.522687532548601e-09,3.941092695743307e-09,4.1832222512361295e-09,4.508571393704467e-09,5.038679029567561e-09,5.89546036592178e-09,6.1820318804560264e-09,6.659680349348416e-09,6.781695309983547e-09,7.335134038360945e-09,8.010577239730976e-09,8.404971011835967e-09,8.347106778094121e-09,9.624399377659656e-09,1.1679288247337264e-08,1.2998839201952154e-08,1.4410259986762693e-08,1.5039577821213916e-08,1.5705867871628517e-08,1.607355140232398e-08,1.5706085642618247e-08,1.4932009658751222e-08,1.4734591818739232e-08,1.446790706311128e-08,1.5419325128970026e-08,1.613924586459489e-08,1.6892073271407293e-08,1.7708585130227216e-08,1.752630376765374e-08
sh95007139,courage in children,1995,1.570954998031393e-11,1.2567639984251145e-11,2.0617719337368e-11,1.7672330860601145e-11,1.7672330860601145e-11,1.7672330860601145e-11,8.695445157564612e-12,1.6721856042702298e-11,1.6721856042702298e-11,4.053721445819645e-11,5.621086929252783e-11,6.384066787117654e-11,6.384066787117654e-11,6.384066787117654e-11,7.051544368260768e-11,7.051544368260768e-11,6.563886041842184e-11,7.671507576015709e-11,8.294809680390155e-11,1.7607625972328377e-10,2.0270610884276508e-10,2.142819959170618e-10,2.3336903342314434e-10,2.379416098676122e-10,2.892293002321189e-10,3.520120564085413e-10,3.0299817020486483e-10,3.338935665651656e-10,3.827277294691075e-10,4.2329637909922976e-10,4.689760197248586e-10,5.126359783098294e-10,5.057816011249422e-10,5.1840683581201e-10,5.567659661682394e-10,5.064976964627313e-10,5.137474488484513e-10,5.056341055179444e-10,4.738849367477308e-10,4.4143184990289413e-10,4.3791298860927444e-10,4.163069650913493e-10,4.3952271385919566e-10,3.993723883345877e-10,4.075355420193486e-10,3.610325614855636e-10,3.5498687868197795e-10,3.5206060000162836e-10,3.1848302675663296e-10,3.1400103090578613e-10
sh95007912,father and infant,1995,8.678100096165542e-10,9.07279446016318e-10,9.691046159998608e-10,1.4744806397673898e-09,1.7552415810489259e-09,2.3390176323578875e-09,3.139411752882998e-09,3.890774308389673e-09,5.191076328217185e-09,6.950992513223999e-09,7.231918598197907e-09,8.111908611595812e-09,8.364558992371032e-09,8.52240306698742e-09,8.969955265661752e-09,8.400045075688892e-09,6.989483285301563e-09,6.840483873286697e-09,6.3245722374538635e-09,6.282093418876121e-09,5.94179598479532e-09,4.979217629478124e-09,4.624735218295666e-09,5.174924830419243e-09,5.244585514386462e-09,5.283643322465511e-09,5.04768584024183e-09,4.949047606748033e-09,5.372725445096372e-09,5.712369781561501e-09,5.331199391667152e-09,5.124704496079729e-09,5.065411984207195e-09,5.0186601000970905e-09,4.886196460833295e-09,4.546781601024095e-09,4.167986890643968e-09,4.068130968501845e-09,3.926580446701941e-09,3.7111406447909445e-09,4.207832415093322e-09,4.423557677151905e-09,4.494721691317546e-09,4.364315842004093e-09,4.189245301102524e-09,4.066600147149229e-09,3.955100575668756e-09,3.32470670554493e-09,2.9952465604998755e-09,2.8282726560052707e-09
sh95008400,distress in infants,1995,1.1780407448147567e-09,1.1429327706480307e-09,1.1350483192229532e-09,1.0884559146852523e-09,1.1797327519642258e-09,1.3904718051563745e-09,1.4520270333329144e-09,1.5786680682932416e-09,1.6720915847360083e-09,1.7594045947327035e-09,1.8162574385939744e-09,1.7223575140517295e-09,1.6735988294618626e-09,1.6397760535326521e-09,1.5819893495393001e-09,1.5985440411845987e-09,1.6932322230830567e-09,1.935445002678092e-09,2.2098028793731443e-09,2.4493014273509394e-09,2.634821531590146e-09,2.8087785227630987e-09,2.8546161610116486e-09,2.838164939674069e-09,2.9047735813914066e-09,3.1243364433307187e-09,3.11699464056974e-09,3.2074164276910516e-09,3.1528042433726085e-09,3.293056767253048e-09,3.3500361324275853e-09,3.345453147146626e-09,3.049584567510477e-09,3.0841555004323955e-09,3.0551326012690745e-09,2.9396750827232712e-09,2.870945481843666e-09,2.8300292833389428e-09,2.893070771043631e-09,3.0263396550671877e-09,3.0324161386295424e-09,3.037824295191013e-09,3.1337443359504197e-09,3.132411726828163e-09,3.1423958197456562e-09,2.89596195089868e-09,2.6631575977225416e-09,2.486109626035719e-09,2.339895318476115e-09,2.261391868034479e-09
sh95008852,rotter incomplete sentences blank,1995,5.006397227336201e-09,5.364334515478575e-09,5.100524565204712e-09,4.997770261131303e-09,4.200967334912407e-09,3.669393022566668e-09,3.6978843350505515e-09,3.5563821956796637e-09,2.8005417816128516e-09,3.1599714561284362e-09,3.401417918654147e-09,3.826437828793487e-09,4.402570410911537e-09,4.51107715715834e-09,4.559282283556858e-09,4.832156175689694e-09,4.369528072205111e-09,3.8475228410019194e-09,3.615355659193036e-09,3.296569150097937e-09,3.1251406943417455e-09,3.1874575920156004e-09,3.1485255300762423e-09,3.064308488997287e-09,3.31467098907412e-09,3.741177266294463e-09,3.849066340952786e-09,3.856708061046797e-09,3.60268389426599e-09,3.799114874874261e-09,4.337315656434613e-09,4.494043198589275e-09,4.051932009660871e-09,3.736513901362156e-09,3.7993310799043306e-09,3.964140075720022e-09,3.627598324903606e-09,2.9514107467511407e-09,2.528142948955901e-09,2.4872215279422455e-09,2.9521356629099877e-09,2.7928527427231337e-09,2.610472936525372e-09,2.7471247003387133e-09,3.151573908590142e-09,2.97124372724714e-09,2.86393704783196e-09,2.501301878584291e-09,2.644747432167804e-09,2.6552300922202954e-09
sh95009308,disappearances,1995,6.262148195700437e-06,6.280062613631122e-06,6.289964706656751e-06,6.260348355422877e-06,6.22241409772652e-06,6.181330747630616e-06,6.09901531840526e-06,6.121291697596934e-06,6.1227314223351715e-06,6.103840524818259e-06,6.100750226338845e-06,6.11625675818709e-06,6.136447141918074e-06,6.1588333119924825e-06,6.137910367925696e-06,6.055249572635226e-06,5.96755844485938e-06,5.919241598604281e-06,5.859937026009288e-06,5.787574640203629e-06,5.747896902072348e-06,5.6586253752319114e-06,5.61488647307056e-06,5.602518821727035e-06,5.543715585257929e-06,5.532028081810247e-06,5.5384464330496255e-06,5.5274964790733425e-06,5.529620677598256e-06,5.532298853096097e-06,5.540035335445193e-06,5.595122489057691e-06,5.619367169017276e-06,5.628201872736366e-06,5.66911944376372e-06,5.708835770622454e-06,5.782398485436424e-06,5.801698426826018e-06,5.827179711386066e-06,5.913133462047712e-06,6.01794095093178e-06,6.0717078799469745e-06,6.135230285187615e-06,6.202640849478437e-06,6.3485334628089155e-06,6.445587159544956e-06,6.477958728012427e-06,6.484093209170016e-06,6.51861990641489e-06,6.5898041366439786e-06
sh95009930,sensitivity,1995,2.803392940006061e-05,2.8345620328702743e-05,2.8683447141849415e-05,2.888533778692574e-05,2.9523116908352094e-05,3.0149874798005514e-05,3.0661031772117946e-05,3.1424336072423995e-05,3.2027106036552995e-05,3.255814615237839e-05,3.323197289486006e-05,3.370596879318054e-05,3.4176186045837325e-05,3.459330276889619e-05,3.475778153184505e-05,3.473545357525278e-05,3.469422172916261e-05,3.4541583630143264e-05,3.448692679021029e-05,3.39888318817794e-05,3.347114656939175e-05,3.288162559892383e-05,3.253466541028367e-05,3.1968067922810005e-05,3.1320249192890394e-05,3.05249333247672e-05,2.981727391513952e-05,2.899335997418585e-05,2.841675763606337e-05,2.7755816194185e-05,2.731612908228895e-05,2.6968891278119488e-05,2.6861507068017087e-05,2.6912874039460812e-05,2.6823051987517194e-05,2.648765418018635e-05,2.6008111339025783e-05,2.5303447442762242e-05,2.4867281456708977e-05,2.583481020157758e-05,2.6053912554168976e-05,2.547348547018371e-05,2.4964905587991592e-05,2.501247601823237e-05,2.4905228672044505e-05,2.454194004862445e-05,2.2777368474410816e-05,2.1755525596290484e-05,2.177679218465442e-05,2.1946953235071724e-05
sh95010569,teleportation,1995,1.1453359404986485e-08,1.3448378673175387e-08,1.319534065000183e-08,1.3604930926875662e-08,1.5482945062943772e-08,1.5830241475802065e-08,1.6507606243252948e-08,1.652784131480781e-08,1.7016202263710397e-08,1.8758040132095732e-08,1.8163992699818784e-08,1.7028553635619773e-08,1.7031826566157474e-08,1.7289807544007548e-08,1.7396120817668245e-08,1.6385712229521106e-08,1.530920156914536e-08,1.5755287129005335e-08,1.6872830794747602e-08,1.7143703407777674e-08,1.7841660520517832e-08,1.883383488501018e-08,2.303239911740402e-08,2.5796528294934144e-08,2.8293085903891805e-08,3.3907769955412604e-08,4.4549517831175624e-08,5.884374349045461e-08,7.761142125946903e-08,9.229008866405114e-08,1.1227210670822614e-07,1.3151708222667947e-07,1.51191742480346e-07,1.7301788050227578e-07,1.8441310471987398e-07,1.9054485642249127e-07,1.9828379531548558e-07,2.043673207409645e-07,2.2103523715263124e-07,2.2479076331450932e-07,2.2249255293159608e-07,2.3329659747850106e-07,2.4492440009509943e-07,2.5298008102446285e-07,2.6941021360233594e-07,2.6490288247891875e-07,3.816739487219215e-07,4.071004567583747e-07,4.329185596535501e-07,4.717073580455533e-07
sh95010620,personality and creative ability,1995,4.066436180838462e-10,3.25314894467077e-10,2.81777877651305e-10,2.5021684030290814e-10,2.401658296838757e-10,2.3006385288911905e-10,1.912696994835602e-10,6.883104503030424e-11,1.1183678289006238e-10,1.2838467987132318e-10,1.3621246888354373e-10,1.4371393856706302e-10,1.3516257061997802e-10,1.2669145692851506e-10,1.168113225194897e-10,9.667601788554414e-11,7.097200753679113e-11,6.854651023378646e-11,5.2461911303242865e-11,1.4357594230581964e-10,1.786465296130643e-10,1.63150288418068e-10,1.8048616966050343e-10,2.144087863602857e-10,3.0301971794861286e-10,4.5762453102742613e-10,4.925441240382395e-10,5.24105745905842e-10,5.84949774134242e-10,6.589738130169387e-10,7.617070228528786e-10,7.390458894664308e-10,6.635249666177488e-10,6.243168313673538e-10,6.532578481131613e-10,6.237842420177473e-10,5.474840318201287e-10,4.730095923079412e-10,4.822270752356607e-10,4.5998174664060466e-10,4.2489019743051163e-10,3.4892218182218977e-10,3.3445316704619875e-10,3.0780179645163916e-10,2.620608774626744e-10,2.071426725583755e-10,1.5030411092330024e-10,1.1499853326546461e-10,1.105509454812914e-10,1.0861121897687287e-10
sh96000213,psychologists in government,1996,4.187037886543843e-10,4.1015059543125784e-10,3.722262209108577e-10,3.2730514330582746e-10,3.671268685881809e-10,3.405572441114327e-10,3.0276879416289507e-10,2.669476604052637e-10,2.4588197152944756e-10,2.197956360567537e-10,2.272151940802785e-10,1.0293183765648045e-10,1.1775482771409733e-10,1.164869768104688e-10,1.1581115927361552e-10,1.193418211475894e-10,1.6770170470557591e-10,2.3896512645655525e-10,2.1537734096188643e-10,3.003345251067253e-10,2.9884443828295405e-10,2.9806311337738604e-10,2.873421208312735e-10,3.935748616893228e-10,3.91178473046245e-10,6.269580573949251e-10,6.595207024356104e-10,8.072764584786197e-10,8.700406417142377e-10,1.0560977846209495e-09,1.0624704727124623e-09,1.1452638757982113e-09,1.0421352788661918e-09,1.0851691331240485e-09,1.090634467658193e-09,1.075955542915809e-09,9.98259891415998e-10,9.33903482325249e-10,9.09428540410825e-10,8.818604814640553e-10,7.760800434836973e-10,6.188288225104723e-10,5.801938681477508e-10,4.677870838703286e-10,3.91961180774241e-10,2.599633742399782e-10,1.8549995071749847e-10,1.3522100106300172e-10,1.4926648944646458e-10,1.5854885980493005e-10
sh96000718,psychoanalysis and the humanities,1996,1.1405963500077387e-10,9.124770800061911e-11,8.672188892925685e-11,1.6995544257650662e-10,2.0355401788732915e-10,2.2920812172858414e-10,2.187731285812384e-10,1.9873695546378048e-10,2.33141545751587e-10,2.411214392832634e-10,1.5375941145312488e-10,1.8322446288362596e-10,2.1226594043973913e-10,2.4281908428402943e-10,2.2590149988716794e-10,2.2199082056711157e-10,2.631231165490482e-10,3.112436950035237e-10,2.753874400343978e-10,3.398409777794725e-10,3.3588730755096385e-10,4.0507289140020603e-10,5.15301081071324e-10,6.469994277439169e-10,7.549483533359729e-10,9.738579585606896e-10,9.741091187644356e-10,1.066245472866204e-09,1.057903917245362e-09,1.054258240231119e-09,1.0009474147349667e-09,9.646895975498217e-10,7.883394418412809e-10,8.317369615461002e-10,8.160321173749415e-10,7.656448961937798e-10,6.773358020295549e-10,6.31125626958186e-10,6.425262583891517e-10,6.33397519949381e-10,5.740675980216357e-10,5.262824342988637e-10,5.32727034112985e-10,5.177960233201543e-10,4.657114664146406e-10,4.120995637989035e-10,3.817548281461112e-10,3.246681095266565e-10,3.003980245108728e-10,3.459200686312114e-10
sh96000831,psychoanalysis and human geography,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.504385670538568e-11,3.504385670538568e-11,3.504385670538568e-11,3.504385670538568e-11,6.896647538770902e-11,1.2374309910079262e-10,2.7834790424944144e-10,3.162708864642586e-10,3.829030941521998e-10,4.3766271955775997e-10,5.233354820927921e-10,5.71406362702222e-10,5.966747730821811e-10,5.042073108236472e-10,5.234925588253653e-10,5.418143314958204e-10,4.870547060902603e-10,4.3389349652882865e-10,4.0277567392443814e-10,4.008353450744652e-10,3.780477756240178e-10,3.2459614361459085e-10,2.396421632561945e-10,2.396421632561945e-10,2.0713061028259412e-10,1.562549335952314e-10,7.815022835216162e-11,3.880045491249413e-11,0.0,0.0,0.0
sh96002201,alien abduction,2004,1.4956180391378915e-11,1.1964944313103132e-11,9.970786927585943e-12,8.546388795073666e-12,8.546388795073666e-12,6.252375898764738e-11,5.397737019257371e-11,1.3797429270529753e-10,1.612595964500014e-10,1.8445091287677684e-10,2.4408772324775134e-10,3.6746605262618006e-10,3.416835073805873e-10,4.47277649441778e-10,6.010041997802798e-10,8.736672432135035e-10,1.6520515952269032e-09,2.4004315633422266e-09,2.8771311617881157e-09,4.488357445133921e-09,5.440762126543827e-09,7.391781967268165e-09,1.1456320555904207e-08,1.7644356152237854e-08,2.7573413143518385e-08,3.767524238566998e-08,4.7013940115969704e-08,5.7369609344849944e-08,6.534596099743479e-08,7.102170798491324e-08,7.424299709140364e-08,7.250479331604482e-08,7.358217659784012e-08,7.184915402715295e-08,7.44853588054349e-08,7.446390007183533e-08,7.571365162011607e-08,7.621112368564173e-08,8.075703419675926e-08,8.017905632881232e-08,8.212751912071793e-08,8.127519378144298e-08,8.186531991987474e-08,8.298540562461693e-08,8.425015661060146e-08,8.180172404081579e-08,8.080917751965289e-08,8.121822153648224e-08,7.898529935587707e-08,7.994754004560928e-08
sh96002214,joy in children,1996,5.893463356221318e-10,6.719772405183733e-10,7.324406960570091e-10,6.773308907795769e-10,7.164554495310759e-10,7.03116659141388e-10,7.830533141549103e-10,8.814518693318301e-10,8.443165338505628e-10,7.452601715315524e-10,7.976143520462197e-10,7.720006642881432e-10,8.345160856991298e-10,7.700200383074587e-10,6.749713441936819e-10,6.484670940102141e-10,6.549693312509129e-10,6.400276474479875e-10,6.551822928437178e-10,6.637460848803377e-10,6.407455920010019e-10,6.59209416220552e-10,7.068815185973243e-10,7.675575443090641e-10,7.716642840589166e-10,7.980129434243771e-10,8.295256738455324e-10,9.058592274109005e-10,9.410007961333351e-10,9.384884853374282e-10,9.835093216027854e-10,1.0699410598573917e-09,1.04142088553995e-09,1.0500742021944477e-09,1.0619980410948265e-09,1.0591015569510238e-09,1.1042038191538023e-09,1.0398474160106766e-09,1.0211042537305077e-09,1.0284345582486524e-09,1.0322881448453026e-09,9.86858592859947e-10,9.747807556177118e-10,9.440704651562738e-10,1.0033340591884622e-09,9.586457654483675e-10,9.574580989157866e-10,9.259859615196042e-10,9.486992608165324e-10,9.896343189375045e-10
sh96002279,success in children,1996,1.3496023118508838e-09,1.5433385014418375e-09,1.8136390907604514e-09,1.8021706993783961e-09,1.758207266285997e-09,1.9680913159101995e-09,2.2225208746808247e-09,2.3872123494242786e-09,2.5048250903991764e-09,2.4021530687209516e-09,2.5777188389760777e-09,2.8241893764078897e-09,2.862706082105783e-09,2.673021493632926e-09,2.6840933959564647e-09,2.618703303310297e-09,2.7113597096672937e-09,2.783043633345203e-09,2.9289867738543524e-09,3.002394502163045e-09,3.184189401733706e-09,3.3673782720566874e-09,3.4865976509693535e-09,3.527552057502088e-09,3.650476782464583e-09,3.482313330551077e-09,3.851693972695929e-09,3.880065818243469e-09,3.860357801279055e-09,3.8404011736587705e-09,3.99596803612615e-09,3.880172997389978e-09,3.870982381363821e-09,3.528013491964156e-09,3.558032476781912e-09,3.664770113863997e-09,3.6401463262320758e-09,3.4415847309906706e-09,3.4898547196912257e-09,3.6851120488456957e-09,3.808684188469754e-09,3.867376230271795e-09,3.847107117494713e-09,3.940217520315148e-09,3.952140559755822e-09,3.809168631312738e-09,3.564414776232753e-09,3.3704089403655915e-09,3.2840660871280574e-09,3.1145390381320803e-09
sh96002291,samhain,1996,2.587765361022898e-08,2.432365718285645e-08,2.5169597702342134e-08,2.5081932123511523e-08,2.447248847369957e-08,2.4304710880293908e-08,2.3473101543345206e-08,2.289284678640345e-08,2.2460257761782095e-08,2.0991265123932694e-08,2.228724934169194e-08,2.0511077080338976e-08,2.0329988725709917e-08,2.1026904160297603e-08,2.283601855232068e-08,2.531883950660745e-08,2.6850510487131622e-08,2.633320165643898e-08,2.7840962881834985e-08,3.0325095648387716e-08,3.308138983284684e-08,3.867064299978692e-08,4.337352468010227e-08,4.708534928175261e-08,5.096661376517113e-08,6.18024309293514e-08,6.83549113784535e-08,7.411960483516952e-08,8.042831075047837e-08,8.591011328420599e-08,9.812387624553403e-08,1.037990381851293e-07,1.0922282340766358e-07,1.124728143903472e-07,1.1874209445963559e-07,1.2115079268265605e-07,1.259889713627655e-07,1.2465027431867485e-07,1.3933139111860622e-07,1.4056601030674028e-07,1.46026538937194e-07,1.495241802030946e-07,1.555488413797807e-07,1.5517937366244752e-07,1.5714927444809447e-07,1.5059213043531037e-07,1.5346155960230257e-07,1.5518608291175776e-07,1.5506538680529203e-07,1.5174297583655377e-07
sh96002300,caring in children,1996,3.141909996062786e-11,2.513527996850229e-11,2.0946066640418575e-11,1.7953771406073062e-11,1.7953771406073062e-11,1.7953771406073062e-11,0.0,1.605282177027537e-11,4.053260752827954e-11,4.866030842154423e-11,5.649713583870992e-11,6.412693441735863e-11,6.412693441735863e-11,6.412693441735863e-11,6.277529934365208e-11,4.552958853186264e-11,4.431044271581617e-11,4.9848550386683805e-11,4.9150161619231674e-11,1.4227832354734334e-10,1.55593248107084e-10,1.5403059829594794e-10,1.9133294551895323e-10,2.423966245977484e-10,3.915999340274391e-10,4.932497594891038e-10,4.883501490098624e-10,5.268079454810527e-10,6.407807340291782e-10,6.613232421998865e-10,7.487390271280045e-10,6.723631928995388e-10,6.711530339423685e-10,7.170360535483208e-10,7.359149777658963e-10,6.485524007718687e-10,6.246460476842598e-10,5.812340891324969e-10,5.743978710329563e-10,5.417030182554493e-10,4.6081209730978017e-10,4.319420262934224e-10,4.349121380491689e-10,4.686538815753697e-10,3.978523220197047e-10,3.402088144929419e-10,2.8430804833406194e-10,2.696019645957263e-10,2.6502815358986356e-10,2.5652718664559426e-10
